id,name,subgroup,n,mean,sd,se,ci,median,iqr,type
SCR,Serum creatinine (μmol/L),SIRD,85,70.2470588235294,13.7727352146956,1.49386287776953,2.97071015986863,67.0,22.0,CLN
TBIL,Total bilirubin (μmol/L),SIDD,268,11.4410447761194,4.96548706832501,0.303315398047843,0.597194236230076,10.0,5.0,CLN
TBIL,Total bilirubin (μmol/L),MARD,310,11.2935483870968,4.74743572302491,0.269636230121927,0.53055535964807,10.0,5.0,CLN
TBIL,Total bilirubin (μmol/L),MOD,163,10.8773006134969,4.5348758352542,0.355198888736072,0.701416852729708,10.0,5.0,CLN
TBIL,Total bilirubin (μmol/L),SIRD,85,10.5411764705882,4.95348107798102,0.537280459021236,1.06844111468678,10.0,5.0,CLN
TC,Total cholesterol (mmol/L),SIDD,267,4.94086142322097,0.91495039076793,0.0559940545789347,0.11024794407966,4.82,1.06,CLN
TC,Total cholesterol (mmol/L),MARD,310,4.87490322580645,0.970672450822457,0.0551304905622217,0.108478661174678,4.78,1.3425,CLN
TC,Total cholesterol (mmol/L),MOD,163,4.71355828220859,0.857033125958165,0.0671280151892578,0.132558751271959,4.69,1.05,CLN
TC,Total cholesterol (mmol/L),SIRD,85,4.84682352941176,0.876834419625379,0.0951060460402446,0.189128802543467,4.82,1.06,CLN
TG,Triacylglycerol (mmol/L),SIDD,267,1.96516853932584,1.42981105462884,0.0875030155058519,0.172286640659168,1.59,1.14,CLN
TG,Triacylglycerol (mmol/L),MARD,310,1.94603225806452,1.51550457240762,0.0860748756754447,0.169367026827211,1.645,1.1,CLN
TG,Triacylglycerol (mmol/L),MOD,163,2.40435582822086,2.10783723831372,0.165098554378298,0.326022721564021,1.9,1.385,CLN
TG,Triacylglycerol (mmol/L),SIRD,85,2.38705882352941,1.11503237570913,0.120942241872603,0.240506911333573,2.23,1.21,CLN
UCR,Urine creatinine (mmol/L),SIDD,267,13.2183520599251,6.42143967499875,0.392985726073554,0.773758369135158,12.6,8.9,CLN
UCR,Urine creatinine (mmol/L),MARD,310,12.8796774193548,6.02785389249994,0.342359095335757,0.673650024228994,12.4,7.5,CLN
UCR,Urine creatinine (mmol/L),MOD,163,14.7042944785276,7.1791824364587,0.562316966572628,1.11041619058375,13.5,9.5,CLN
UCR,Urine creatinine (mmol/L),SIRD,85,13.9,6.0049582687579,0.651329173211788,1.29523949023226,12.7,6.9,CLN
UMA,Urine microalbumin (mg/L),SIDD,268,41.7055970149254,93.0508616427125,5.68398603188281,11.1911354283348,15.0,34.25,CLN
UMA,Urine microalbumin (mg/L),MARD,310,26.0451612903226,41.2618666952646,2.34351654927004,4.61126928334864,13.0,19.75,CLN
UMA,Urine microalbumin (mg/L),MOD,163,52.4662576687117,95.1464292037778,7.45244349528983,14.7164578138539,20.0,44.5,CLN
UMA,Urine microalbumin (mg/L),SIRD,85,58.9882352941176,105.902076749911,11.4866929966523,22.8425487347249,24.0,53.0,CLN
UMACRR,Urine microalbumin creatinine ratio (mg/mmol),SIDD,267,3.25468164794008,6.63336339684944,0.405955247227503,0.799294348868593,1.1,2.25,CLN
UMACRR,Urine microalbumin creatinine ratio (mg/mmol),MARD,310,2.13387096774194,3.67488385869303,0.208719377702822,0.410691042715469,1.1,1.4,CLN
UMACRR,Urine microalbumin creatinine ratio (mg/mmol),MOD,163,3.95889570552147,6.94815660837374,0.544221627166161,1.07468303820615,1.5,2.95,CLN
UMACRR,Urine microalbumin creatinine ratio (mg/mmol),SIRD,85,5.07294117647059,13.0466506214037,1.41510794615058,2.81409734152919,1.6,3.3,CLN
WBC,Leukocyte count (109/L),SIDD,268,6.11608208955224,1.66834640395007,0.10191047658221,0.200650377851099,5.905,2.1425,CLN
WBC,Leukocyte count (109/L),MARD,310,6.17932258064516,1.50439954341254,0.0854441524117033,0.16812597102443,5.93,2.1,CLN
WBC,Leukocyte count (109/L),MOD,163,6.92527607361963,1.67176491084723,0.130942733634428,0.258574683159918,6.7,1.975,CLN
WBC,Leukocyte count (109/L),SIRD,85,6.61870588235294,1.38839474645678,0.150592553990944,0.299469808640952,6.44,1.8,CLN
BMI,BMI (kg/m2),SIDD,268,24.7313432835821,2.44207555581145,0.1491735068648,0.293706020436966,24.7,3.15,CLN
BMI,BMI (kg/m2),MARD,310,24.8203225806452,2.41460092566718,0.137140117071659,0.269846615576219,24.95,3.175,CLN
BMI,BMI (kg/m2),MOD,163,28.8656441717791,2.70624290534463,0.211969303581696,0.418579129914046,28.4,3.95,CLN
BMI,BMI (kg/m2),SIRD,85,28.4235294117647,3.06161516114583,0.332078789285951,0.660375090571632,28.1,3.5,CLN
DBP,Diastolic blood pressure (mmHg),SIDD,268,77.2537313432836,9.44940127874799,0.577214051862201,1.13647017942934,78.0,13.0,CLN
DBP,Diastolic blood pressure (mmHg),MARD,310,76.7258064516129,8.8985096654791,0.505401387167074,0.994463594947195,77.0,12.0,CLN
DBP,Diastolic blood pressure (mmHg),MOD,163,81.9386503067485,9.23806754652962,0.723581294351393,1.42886740435486,81.0,13.0,CLN
DBP,Diastolic blood pressure (mmHg),SIRD,85,80.2705882352941,10.5044075049863,1.1393629645852,2.26574820556823,79.0,11.0,CLN
SBP,Systolic blood pressure (mmHg),SIDD,268,123.444029850746,14.5025066214852,0.885881587860241,1.74420217917534,122.5,20.0,CLN
SBP,Systolic blood pressure (mmHg),MARD,310,125.209677419355,14.5552591689359,0.826683169553025,1.62664040414332,125.0,19.0,CLN
SBP,Systolic blood pressure (mmHg),MOD,163,125.39263803681,12.9001079442426,1.01041443533007,1.99528133577156,123.0,18.5,CLN
SBP,Systolic blood pressure (mmHg),SIRD,85,128.423529411765,15.2669706280212,1.65593546392031,3.29300927143983,125.0,19.0,CLN
WACC,Waist circumstance (cm),SIDD,268,88.5186567164179,7.47753357071639,0.45676306074502,0.899315593455986,89.0,10.0,CLN
WACC,Waist circumstance (cm),MARD,310,88.541935483871,7.73111119983239,0.439097609782483,0.863999582598408,89.0,9.0,CLN
WACC,Waist circumstance (cm),MOD,163,98.0306748466258,7.51165622026198,0.588358323123723,1.16184046845207,98.0,10.0,CLN
WACC,Waist circumstance (cm),SIRD,85,97.7764705882353,8.86052840328579,0.961059241519996,1.91117169822301,98.0,12.0,CLN
WEIGHT,Body weight (kg),SIDD,268,68.2399253731343,9.42119349582608,0.575490987279155,1.13307765717604,68.0,12.925,CLN
WEIGHT,Body weight (kg),MARD,310,67.6858064516129,9.78516768528186,0.555760178694779,1.09355312285797,68.05,15.0,CLN
WEIGHT,Body weight (kg),MOD,163,81.4613496932515,9.97558330949193,0.781347987188501,1.54294020460091,80.0,13.6,CLN
WEIGHT,Body weight (kg),SIRD,85,79.0611764705882,11.9926871975587,1.30078956212117,2.58676269793525,79.8,14.8,CLN
HOMA2B,HOMA2-B (%),SIDD,268,28.7324626865672,13.227426899321,0.807993697276843,1.59084959757912,26.4,16.55,CLN
HOMA2B,HOMA2-B (%),MARD,310,41.3361290322581,16.7756252667402,0.952791489713919,1.87478007412506,40.6,23.8,CLN
HOMA2B,HOMA2-B (%),MOD,163,51.3779141104294,18.7834936223069,1.4712367666954,2.90527446802488,48.8,27.1,CLN
HOMA2B,HOMA2-B (%),SIRD,85,90.1623529411765,29.6025939036823,3.21085212407278,6.38513157316063,89.0,39.8,CLN
HOMA2IR,HOMA2-IR,SIDD,268,1.32723880597015,0.559263683651775,0.0341624667401989,0.06726209207958,1.3,0.8,CLN
HOMA2IR,HOMA2-IR,MARD,310,1.45483870967742,0.587594905742037,0.0333731480459479,0.0656673717626876,1.4,0.8,CLN
HOMA2IR,HOMA2-IR,MOD,163,2.22576687116564,0.747554775816678,0.0585530090096817,0.115625551204756,2.1,0.95,CLN
HOMA2IR,HOMA2-IR,SIRD,85,3.97764705882353,1.23484879261238,0.133938156959109,0.266350713705794,3.7,1.7,CLN
HBA1C,HbA1c (%),SIDD,268,77.8145746268657,4.79419316731148,0.292851957693619,0.576592887564969,78.149,7.651,CLN
HBA1C,HbA1c (%),MARD,310,63.9153193548387,3.73943240305734,0.212385488668335,0.417904742524793,63.94,5.46499999999999,CLN
HBA1C,HbA1c (%),MOD,163,71.4501840490798,7.0543932771803,0.552542725267627,1.09111484198333,70.498,10.93,CLN
HBA1C,HbA1c (%),SIRD,85,68.9420823529412,7.23320593679522,0.784551337682805,1.56016637435475,67.219,10.93,CLN
Age,,SIDD,268,50.8694029850746,8.92256095660101,0.545032157151604,1.07310761308479,51.0,13.0,CLN
Age,,MARD,310,55.1903225806452,7.71829478118463,0.438369686118117,0.862567268397273,56.0,10.0,CLN
Age,,MOD,163,41.398773006135,7.49447523039605,0.587012604138361,1.15918305592825,41.0,9.0,CLN
Age,,SIRD,85,52.3058823529412,10.8375708152921,1.17549959930171,2.33760986669745,53.0,15.0,CLN
MP0001,5-Dodecenoic acid,SIDD,242,-2.12618888427434,1.40878816851527,0.090560333382957,0.178390835329192,-1.79003363908399,0.985990949494284,MTB
MP0001,5-Dodecenoic acid,MARD,268,-2.07618181970757,1.41629169957817,0.086513784991956,0.170336006955687,-1.77004603042379,0.809042716460617,MTB
MP0001,5-Dodecenoic acid,MOD,140,-2.08271849421118,1.33213043081813,0.112585570145927,0.22260168139157,-1.8501981243285,0.76467801074227,MTB
MP0001,5-Dodecenoic acid,SIRD,80,-1.94833616199736,1.14147997291029,0.127621340719101,0.254023924464186,-1.70012927170691,0.789254003141296,MTB
MP0002,Benzoic acid,SIDD,242,-1.38411607104729,0.888866249183569,0.0571384865786867,0.112554602765365,-1.25429117096354,0.223303800576571,MTB
MP0002,Benzoic acid,MARD,268,-1.28730741283617,0.639656210062553,0.0390732218812011,0.0769308220043336,-1.23849230991895,0.209152898404314,MTB
MP0002,Benzoic acid,MOD,140,-1.16485876552145,0.486541654842904,0.0411202749693134,0.0813020916942435,-1.20285002578994,0.270416014910115,MTB
MP0002,Benzoic acid,SIRD,80,-1.38682371960161,1.0067932444826,0.112562906697533,0.224050861300219,-1.25760040337961,0.223142689020957,MTB
MP0003,Methylsuccinic acid,SIDD,242,-1.51295562443558,1.27968994010744,0.0822615849514707,0.162043494174656,-1.25238095418698,0.67129788419044,MTB
MP0003,Methylsuccinic acid,MARD,268,-1.44622291359078,1.47349740233523,0.090008179451877,0.177216080450175,-1.17982664779215,0.524479989159592,MTB
MP0003,Methylsuccinic acid,MOD,140,-1.54881880728486,1.47513161972901,0.124671376469854,0.246497468437743,-1.22128834237346,0.539632859912236,MTB
MP0003,Methylsuccinic acid,SIRD,80,-1.62279469223154,1.84927119168092,0.20675480467153,0.411535144424535,-1.22611292148879,0.559489274702661,MTB
MP0004,Selenomethionine,SIDD,242,-1.15497932963597,0.547178697795503,0.0351739788847295,0.0692876808278085,-1.10127220796275,0.455622770625712,MTB
MP0004,Selenomethionine,MARD,268,-1.18657747533063,0.499393310921109,0.0305053016552438,0.060061541353393,-1.1186763539487,0.42998250577429,MTB
MP0004,Selenomethionine,MOD,140,-1.1189804901394,0.462000985026435,0.0390462098183857,0.0772012962786876,-1.1075518289134,0.409717879980729,MTB
MP0004,Selenomethionine,SIRD,80,-1.04834939751602,0.431629733151606,0.0482576712218542,0.0960544918287562,-1.0130044228301,0.315227984098836,MTB
MP0005,Undecylenic acid,SIDD,242,-0.0794122994829159,1.33642541154719,0.0859086791868219,0.169227745412086,0.142653383993765,0.670624917760186,MTB
MP0005,Undecylenic acid,MARD,268,0.0615276995874219,1.11778555278927,0.0682796199468856,0.134434966858585,0.164108575743681,0.70030702301068,MTB
MP0005,Undecylenic acid,MOD,140,-0.253034564257322,1.64406300398015,0.138948684285557,0.274726243416642,0.0659327578942165,0.61555399246025,MTB
MP0005,Undecylenic acid,SIRD,80,-0.0076082745181033,1.04449844080831,0.116778475801997,0.232441741710438,0.0656893218551184,0.662489711253287,MTB
MP0006,10Z-Heptadecenoic acid,SIDD,242,-2.09815525359128,1.46549280083626,0.0942054452046712,0.185571181496803,-1.80612636754718,1.3730921555058,MTB
MP0006,10Z-Heptadecenoic acid,MARD,268,-1.93671108669039,1.3439806503049,0.082096684636688,0.161639228321983,-1.77078633778174,1.29105494684791,MTB
MP0006,10Z-Heptadecenoic acid,MOD,140,-1.68521173308825,0.902710626654858,0.0762929726905999,0.150844766139003,-1.71260027403729,1.14032388337651,MTB
MP0006,10Z-Heptadecenoic acid,SIRD,80,-2.11733041352743,1.46935373441254,0.16427874165698,0.326988655867477,-1.79673515117737,1.44665565299641,MTB
MP0007,2-Furoic acid,SIDD,242,-3.45023658006298,1.61526223108735,0.103832988817852,0.204536058095268,-2.841500903622,0.303861777343009,MTB
MP0007,2-Furoic acid,MARD,268,-3.37292643048497,1.58818797951832,0.097014021495558,0.191009803140655,-2.84149108001285,0.236280946233073,MTB
MP0007,2-Furoic acid,MOD,140,-3.34160519065066,1.67626650090616,0.141670376529972,0.280107512695218,-2.83828325116485,0.246284638067928,MTB
MP0007,2-Furoic acid,SIRD,80,-3.45155483930462,1.79214328431815,0.200367710457756,0.39882195140397,-2.81715658219052,0.179538974934781,MTB
MP0008,2-Hydroxy-3-methylbutyric acid,SIDD,242,2.55543984848723,0.76461224228202,0.0491511364996243,0.0968206715899438,2.53143276706302,0.925862307347959,MTB
MP0008,2-Hydroxy-3-methylbutyric acid,MARD,268,2.53583308092426,0.787265682934115,0.048089905522424,0.094683667837762,2.49220117466883,0.890078527399554,MTB
MP0008,2-Hydroxy-3-methylbutyric acid,MOD,140,2.83460689797964,0.816878949346136,0.0690388719638047,0.136502119770774,2.77374374504314,1.08973881807794,MTB
MP0008,2-Hydroxy-3-methylbutyric acid,SIRD,80,2.63905290946092,0.629850680927353,0.0704194469114046,0.140166402909095,2.65742643477715,0.928919013048458,MTB
MP0009,2-Hydroxybutyric acid,SIDD,242,6.08199314878326,0.61575923087367,0.0395825025208168,0.0779718385007318,6.1282545393824,0.80740294302581,MTB
MP0009,2-Hydroxybutyric acid,MARD,268,6.00269465733063,0.538505694246192,0.0328944707243819,0.0647655491507268,6.01996530510847,0.690610510527483,MTB
MP0009,2-Hydroxybutyric acid,MOD,140,6.26940065755395,0.58657753982837,0.0495748503514133,0.0980182898097557,6.32212470459203,0.711280578799986,MTB
MP0009,2-Hydroxybutyric acid,SIRD,80,6.05687550913941,0.556574303694881,0.0622268988795683,0.123859543956806,6.08133601647471,0.783283003868959,MTB
MP0010,2-Phenylpropionate,SIDD,242,-1.61034161343206,1.65601799002276,0.106452868228364,0.209696843828318,-1.76066534538927,2.13782906619603,MTB
MP0010,2-Phenylpropionate,MARD,268,-1.65665477826028,1.69857908995609,0.103757231807587,0.204286433202792,-1.79537788453271,1.94210651286975,MTB
MP0010,2-Phenylpropionate,MOD,140,-2.24136970924954,1.79406406052741,0.151626087401026,0.299791722460932,-1.97235898880829,2.01482512097161,MTB
MP0010,2-Phenylpropionate,SIRD,80,-1.88555877256047,1.22379354384902,0.136824277723589,0.272341912359503,-1.82407883317269,1.65170014045076,MTB
MP0011,3-Hydroxyphenylhydracrylic acid,SIDD,242,-2.51044422477878,1.68541688571598,0.108342700819644,0.213419542299016,-2.11830124877636,0.865142912763481,MTB
MP0011,3-Hydroxyphenylhydracrylic acid,MARD,268,-2.43913706102483,1.67618256367924,0.10238914622221,0.201592825059206,-2.13637279856884,0.744805614259421,MTB
MP0011,3-Hydroxyphenylhydracrylic acid,MOD,140,-2.93412556339605,1.90195340535258,0.160744401282912,0.317820249553108,-2.26342692277052,0.81354563565228,MTB
MP0011,3-Hydroxyphenylhydracrylic acid,SIRD,80,-2.28852242855538,1.19996811191156,0.134160513453317,0.267039822207736,-2.14451816378419,0.81199529490313,MTB
MP0012,3-Hydroxybutyric acid,SIDD,242,7.51278870065189,1.06561852498481,0.0685005531977063,0.134936240282771,7.39661922186656,1.48990312202145,MTB
MP0012,3-Hydroxybutyric acid,MARD,268,7.39200436494917,1.08694967160749,0.0663960187117778,0.13072636581755,7.24566178101903,1.32577358365062,MTB
MP0012,3-Hydroxybutyric acid,MOD,140,7.60596200007931,1.0244355927736,0.0865806099927939,0.171185253450537,7.40688879392201,1.32960438642386,MTB
MP0012,3-Hydroxybutyric acid,SIRD,80,7.25368732573177,0.798368386161807,0.0892602991272302,0.177668181162999,7.20036023151776,1.16475563857005,MTB
MP0013,3-Hydroxyisovaleric acid,SIDD,242,-0.552946380633747,0.653180809559699,0.0419880527073257,0.0827104264803379,-0.510432325469891,0.722992973693544,MTB
MP0013,3-Hydroxyisovaleric acid,MARD,268,-0.493461102098268,0.722567623352341,0.0441378425274058,0.0869024959716678,-0.486694907978662,0.719032059199294,MTB
MP0013,3-Hydroxyisovaleric acid,MOD,140,-0.450352786702716,0.662642223021961,0.0560034894149773,0.110728851765023,-0.418942890124543,0.731238565954847,MTB
MP0013,3-Hydroxyisovaleric acid,SIRD,80,-0.50496408799841,0.723402599136575,0.0808788693384706,0.160985362477934,-0.474350813981282,0.626431077378212,MTB
MP0014,3-Indolepropionic acid,SIDD,242,-0.179440366772594,2.02522381904459,0.130186317806086,0.256448326925329,-0.0698579467229977,1.76550074874219,MTB
MP0014,3-Indolepropionic acid,MARD,268,-0.240308110979679,2.22375865689928,0.135837679747954,0.267449262155658,0.151299878925793,2.02785301411858,MTB
MP0014,3-Indolepropionic acid,MOD,140,-0.694540728264825,2.07078988379492,0.175013688093805,0.346033165579968,-0.440640070387269,2.07180076438265,MTB
MP0014,3-Indolepropionic acid,SIRD,80,-0.322051641330988,1.8837412251459,0.210608671572249,0.419206074607271,0.037082854782119,1.76704605306967,MTB
MP0015,3-Methyl-2-oxovaleric acid,SIDD,242,4.82814367457188,0.431928519661669,0.0277654168400576,0.0546938788577078,4.84573241490978,0.56884758449155,MTB
MP0015,3-Methyl-2-oxovaleric acid,MARD,268,4.75429695955147,0.425318898578959,0.0259804867568136,0.0511526847811848,4.77898109893105,0.545319993868656,MTB
MP0015,3-Methyl-2-oxovaleric acid,MOD,140,4.97433122183893,0.479556007826668,0.0405298800395331,0.0801347759904298,5.01933098450965,0.600269680217722,MTB
MP0015,3-Methyl-2-oxovaleric acid,SIRD,80,4.93185605872267,0.39475405259425,0.0441348447997135,0.0878482111100638,4.85487437049289,0.53477821243013,MTB
MP0016,3-Hydroxylisovalerylcarnitine,SIDD,242,-4.62938576158279,0.73315080622299,0.04712871879206,0.092836799504234,-4.49865016070003,0.420656132092978,MTB
MP0016,3-Hydroxylisovalerylcarnitine,MARD,268,-4.54664087294111,0.60731694226968,0.0370977866926285,0.0730414101371671,-4.45630993394435,0.389476487506156,MTB
MP0016,3-Hydroxylisovalerylcarnitine,MOD,140,-4.5106910880728,0.547050021234734,0.0462341652995861,0.0914131617407451,-4.44854904684701,0.487050378802769,MTB
MP0016,3-Hydroxylisovalerylcarnitine,SIRD,80,-4.57433987549373,0.614389426583457,0.0686908261248863,0.136725669301161,-4.50158345986641,0.436503214558186,MTB
MP0017,4-Hydroxyphenylpyruvic acid,SIDD,242,-1.20412563474851,0.486972818138722,0.0313037983599467,0.0616639816771965,-1.11909130240497,0.438143231085186,MTB
MP0017,4-Hydroxyphenylpyruvic acid,MARD,268,-1.14571558604333,0.452104294189075,0.0276166652060894,0.0543741379142607,-1.15796445917544,0.450137269749183,MTB
MP0017,4-Hydroxyphenylpyruvic acid,MOD,140,-1.15292806952342,0.57464308375201,0.0485662047183327,0.0960240181321243,-1.16423653200959,0.496933551521102,MTB
MP0017,4-Hydroxyphenylpyruvic acid,SIRD,80,-1.04236100645933,0.488712661755274,0.0546397366574827,0.108757675316805,-1.02343511046314,0.500700429204894,MTB
MP0018,"8,11,14-Eicosatrienoic acid",SIDD,242,-2.1786953814418,0.900177721390416,0.0578656155516562,0.113986942290127,-2.09730648187549,1.01154104619004,MTB
MP0018,"8,11,14-Eicosatrienoic acid",MARD,268,-2.14900056592036,0.765678638162671,0.046771266889913,0.0920874152370891,-2.07916580044705,0.958701722293397,MTB
MP0018,"8,11,14-Eicosatrienoic acid",MOD,140,-1.88829756918967,0.796466346363936,0.0673136921377557,0.13309113264797,-1.80846361466233,0.991938930091124,MTB
MP0018,"8,11,14-Eicosatrienoic acid",SIRD,80,-2.00216222102173,0.679453934424245,0.0759652592476148,0.151205066239601,-1.91229881584342,1.01370226701815,MTB
MP0019,N-Acetylglycine,SIDD,242,2.56224055170581,0.33533725810304,0.021556295380833,0.0424628023764905,2.54354308478308,0.360641841761509,MTB
MP0019,N-Acetylglycine,MARD,268,2.54167967803221,0.34578207997029,0.0211220022891689,0.0415868699904927,2.55102597552408,0.365117006247807,MTB
MP0019,N-Acetylglycine,MOD,140,2.51172087409873,0.346581627067424,0.0292914936726765,0.0579144888066654,2.49331646117543,0.418175355857572,MTB
MP0019,N-Acetylglycine,SIRD,80,2.46714492538807,0.242998128558339,0.0271680166930839,0.0540765845382845,2.4485159012614,0.309611739007171,MTB
MP0020,Adipic acid,SIDD,242,-1.55533466634752,1.30401804062526,0.0838254544832472,0.165124092287516,-1.32974564850308,0.805229980047851,MTB
MP0020,Adipic acid,MARD,268,-1.65621419846532,1.50816044182045,0.0921255615886819,0.181384970048707,-1.34581139730563,0.927960779292729,MTB
MP0020,Adipic acid,MOD,140,-1.74766732638138,1.66286260745916,0.140537540772306,0.277867695069654,-1.33497647908944,0.805324324428425,MTB
MP0020,Adipic acid,SIRD,80,-1.71458741018911,1.6927553253971,0.189255798843135,0.376704244594588,-1.38811789914021,0.868218225320409,MTB
MP0021,Adipoylcarnitine,SIDD,242,-4.92175999861819,0.828225225972736,0.0532403339668257,0.104875802625243,-4.80977994202714,0.805714438564714,MTB
MP0021,Adipoylcarnitine,MARD,268,-4.91221052587111,0.872237222724872,0.0532803684235922,0.104903111189117,-4.7770689937385,0.642552638142103,MTB
MP0021,Adipoylcarnitine,MOD,140,-4.7805450617301,0.74025353514259,0.0625628424803586,0.123697858532962,-4.73352979186296,0.843321122619967,MTB
MP0021,Adipoylcarnitine,SIRD,80,-4.69106789769356,0.747063000220881,0.0835241825984415,0.166250726812368,-4.61566807337962,0.56753134639871,MTB
MP0022,Adrenic acid,SIDD,242,-1.7988158415176,1.160241379697,0.0745831406724534,0.146918063008561,-1.62661219469005,1.15518322515789,MTB
MP0022,Adrenic acid,MARD,268,-1.77683099374785,1.04614602859938,0.063903539514771,0.125818951884871,-1.72553683150957,1.23873318914678,MTB
MP0022,Adrenic acid,MOD,140,-1.4774053412527,1.22791690856582,0.103777919972749,0.205187391664059,-1.38619580960943,1.39371285699194,MTB
MP0022,Adrenic acid,SIRD,80,-1.57049492005259,0.894164264543391,0.0999706039285063,0.198986509606328,-1.50164644235464,1.30903361827265,MTB
MP0023,Alpha-Hydroxyisobutyric acid,SIDD,242,2.66719959663153,0.757703066724818,0.0487069978733602,0.0959457823577435,2.70497949878427,0.65947447971565,MTB
MP0023,Alpha-Hydroxyisobutyric acid,MARD,268,2.5364407825489,1.28788412650825,0.0786700440654094,0.154892554687969,2.75099735751309,0.526082344965226,MTB
MP0023,Alpha-Hydroxyisobutyric acid,MOD,140,2.55973885301223,1.71038313967426,0.144553758771162,0.285808471833689,2.8734444202288,0.484831595821284,MTB
MP0023,Alpha-Hydroxyisobutyric acid,SIRD,80,2.80197738544434,0.529857395152713,0.0592398576971217,0.117913987207239,2.80307989006649,0.512560046889932,MTB
MP0024,Alpha-Ketoisovaleric acid,SIDD,242,3.23396598084702,0.530325682655834,0.0340906260403023,0.0671536314967798,3.29231767391057,0.592364382382171,MTB
MP0024,Alpha-Ketoisovaleric acid,MARD,268,3.21759199031482,0.460912920912475,0.0281547377222593,0.0554335427694004,3.27360821266732,0.501299070285015,MTB
MP0024,Alpha-Ketoisovaleric acid,MOD,140,3.3565439844635,0.504078556401183,0.0426024136659868,0.0842325433099113,3.42603711340687,0.554499964321053,MTB
MP0024,Alpha-Ketoisovaleric acid,SIRD,80,3.39596356279843,0.405580258918091,0.0453452514636408,0.0902574653087419,3.45405901343321,0.552636009685108,MTB
MP0025,Alpha-Linolenic acid,SIDD,242,1.92513903805036,0.959682325964302,0.0616907164067488,0.121521840973338,2.0033024084388,1.10197343449985,MTB
MP0025,Alpha-Linolenic acid,MARD,268,1.8793428806882,0.957242528380162,0.0584728939032146,0.115126615527724,1.96170679541076,1.13046476489074,MTB
MP0025,Alpha-Linolenic acid,MOD,140,2.01114495124176,0.82249517901384,0.069513530003724,0.137440603074053,2.09385906268852,1.03202874066514,MTB
MP0025,Alpha-Linolenic acid,SIRD,80,1.91564041858547,0.86150376750376,0.096319049350529,0.191718272028927,2.10993840774876,1.14639900753547,MTB
MP0026,Alpha-N-Phenylacetyl-L-Glutamine,SIDD,242,-0.0780245235336744,1.33896303036176,0.0860718035024448,0.169549076858641,0.0650275326404771,1.97624541453193,MTB
MP0026,Alpha-N-Phenylacetyl-L-Glutamine,MARD,268,0.0140619545777382,1.46605122923184,0.0895533320365662,0.176320536549219,0.242273468631265,1.97669094318847,MTB
MP0026,Alpha-N-Phenylacetyl-L-Glutamine,MOD,140,-0.636486339001936,1.56126496212667,0.131950972549991,0.260890523650677,-0.39717775825125,1.81198078759091,MTB
MP0026,Alpha-N-Phenylacetyl-L-Glutamine,SIRD,80,-0.0122044189487493,1.35212995094035,0.151172724235804,0.300901780736218,-0.0300954815496342,2.17132991697807,MTB
MP0027,Arachidonic acid,SIDD,242,0.737341755906551,0.737689790709013,0.0474204957656753,0.0934115581884025,0.765091479497343,0.856672949940913,MTB
MP0027,Arachidonic acid,MARD,268,0.749578522088313,0.639669288700752,0.0390740207861819,0.0769323949592608,0.82523869455727,0.843653048539655,MTB
MP0027,Arachidonic acid,MOD,140,0.922080481460719,0.693344624172985,0.0585983159112943,0.115859284912458,0.9191887879934,0.720509676473049,MTB
MP0027,Arachidonic acid,SIRD,80,0.755430324733791,0.620823775102308,0.0694102081588401,0.13815756342188,0.775911827786207,0.882344443336147,MTB
MP0028,Azelaic acid,SIDD,242,-3.39030199490104,0.841038984409907,0.0540640335562266,0.106498372378737,-3.45263401936848,0.552172002261901,MTB
MP0028,Azelaic acid,MARD,268,-3.46043693879501,0.734381676817382,0.0448595007011156,0.0883233605391826,-3.46403794697764,0.498694737820731,MTB
MP0028,Azelaic acid,MOD,140,-3.47140036398833,1.16874609975491,0.098777073890522,0.195299830186675,-3.48680141613136,0.542688645195688,MTB
MP0028,Azelaic acid,SIRD,80,-3.30163217874496,0.727959871083143,0.0813883878316946,0.161999533669888,-3.36483835473508,0.651993235522466,MTB
MP0029,Beta-Alanine,SIDD,242,2.18171918111666,0.942555965693423,0.0605897922717868,0.119353178726486,2.11220567603558,1.01126719120717,MTB
MP0029,Beta-Alanine,MARD,268,2.07608966942852,0.84043658275588,0.0513378351659989,0.101078479559512,2.06587398579837,0.938237689729948,MTB
MP0029,Beta-Alanine,MOD,140,1.99902358183449,1.0630866850968,0.0898472235054799,0.177643928922338,2.1036995040662,0.964630410733474,MTB
MP0029,Beta-Alanine,SIRD,80,2.13441888218117,0.659275364764557,0.073709226575226,0.146714545532559,2.08165543458372,0.818442333229597,MTB
MP0030,Isohyodeoxycholic acid,SIDD,242,-2.82134129119627,1.79129177937001,0.115148596752386,0.226826178684411,-2.66772000220663,1.96037940787727,MTB
MP0030,Isohyodeoxycholic acid,MARD,268,-3.18555787559348,1.9581135028486,0.119610819314796,0.23550038127074,-2.91337586240074,1.96863306788476,MTB
MP0030,Isohyodeoxycholic acid,MOD,140,-3.07322446452239,1.79291722261796,0.151529161907161,0.299600083533526,-2.80009993839465,1.48119847953087,MTB
MP0030,Isohyodeoxycholic acid,SIRD,80,-2.66987289496219,1.76016911060703,0.196792889160633,0.391706447601577,-2.7262736607376,1.69450642617663,MTB
MP0031,Butyric acid,SIDD,242,-1.52932444696493,1.16888639629235,0.0751388633868209,0.148012756849939,-1.3394902947964,0.577638583314974,MTB
