source,target,r,p,t,n,type1,type2,name1,name2,fdr
exRNA000084,exRNA000183,0.283209291472581,1.93169985044423e-08,5.74127654048536,382,MIR,MIR,hsa-miR-375,hsa-miR-193b-5p,8.21503123210899e-07
exRNA000084,exRNA000211,0.147908761063605,0.0038562966152946,2.90765626368486,382,MIR,MIR,hsa-miR-375,hsa-miR-4732-3p,0.0428846778769838
exRNA000084,exRNA000226,0.261851585494563,2.23992334728938e-07,5.275032300614,382,MIR,MIR,hsa-miR-375,hsa-miR-144-3p,8.05124150527234e-06
exRNA000084,exRNA000250,-0.155551289524334,0.002359562058979,-3.06152819918385,382,MIR,MIR,hsa-miR-375,hsa-miR-664b-5p,0.0293146233330627
exRNA000084,exRNA000561,-0.167819472710189,0.0010236453720954,-3.30972279599089,382,MIR,MIR,hsa-miR-375,hsa-miR-6721-5p,0.0147085677846887
exRNA000084,exRNA000565,-0.232054525619587,4.84890094273127e-06,-4.63826743445036,382,MIR,MIR,hsa-miR-375,hsa-miR-655-3p,0.0001335604743656
exRNA000084,exRNA000760,0.226216771835178,8.46365875911637e-06,4.51520443324751,382,MIR,MIR,hsa-miR-375,hsa-miR-205-5p,0.0002230160700478
exRNA000084,AHSG,-0.190405148349898,0.0001887139778385,-3.77088527663262,382,MIR,PRT,hsa-miR-375,AHSG,0.0035395303436281
exRNA000084,CP,-0.157174467557955,0.002119742057127,-3.0942801737158,382,MIR,PRT,hsa-miR-375,CP,0.0268085024871944
exRNA000084,HBB,-0.322476223708299,1.2081185403991e-10,-6.62349774445432,382,MIR,PRT,hsa-miR-375,HBB,6.74339242982385e-09
exRNA000097,exRNA000110,0.240201975304548,2.17446268721249e-06,4.81090947454543,382,MIR,MIR,hsa-miR-885-5p,hsa-miR-92b-3p,6.47320815347103e-05
exRNA000097,exRNA000130,0.341875877645332,7.38928653173983e-12,7.07301014323087,382,MIR,MIR,hsa-miR-885-5p,hsa-miR-215-5p,4.7013460645756e-10
exRNA000097,exRNA000165,0.297442103709505,3.3495306715177904e-09,6.0570797344779,382,MIR,MIR,hsa-miR-885-5p,hsa-miR-378a-3p,1.58081508521632e-07
exRNA000097,exRNA000173,0.34485927008006,4.7242850094466096e-12,7.14302358346741,382,MIR,MIR,hsa-miR-885-5p,hsa-miR-139-5p,3.09881067568786e-10
exRNA000097,exRNA000183,0.398392118496814,6.62010394807886e-16,8.44472274717347,382,MIR,MIR,hsa-miR-885-5p,hsa-miR-193b-5p,5.63072577561873e-14
exRNA000097,exRNA000211,0.170994653472149,0.0008169082367555,3.37421156422307,382,MIR,MIR,hsa-miR-885-5p,hsa-miR-4732-3p,0.0121827933573946
exRNA000097,exRNA000344,-0.269771120265358,9.25256759473356e-08,-5.44689659114,382,MIR,MIR,hsa-miR-885-5p,hsa-miR-181d-5p,3.53945007495409e-06
exRNA000097,exRNA000408,0.292783476105633,6.00760259487816e-09,5.95323966558684,382,MIR,MIR,hsa-miR-885-5p,hsa-miR-885-3p,2.7514108925655e-07
exRNA000097,exRNA000561,-0.191028671123,0.0001795901588794,-3.78370075332325,382,MIR,MIR,hsa-miR-885-5p,hsa-miR-6721-5p,0.0033904696359039
exRNA000097,exRNA000565,-0.211704755924421,3.17492981285593e-05,-4.2114694530568,382,MIR,MIR,hsa-miR-885-5p,hsa-miR-655-3p,0.0007409233191408
exRNA000097,exRNA000760,0.172589381505159,0.0007283191219105,3.40664162566968,382,MIR,MIR,hsa-miR-885-5p,hsa-miR-205-5p,0.0110388838190354
exRNA000097,exRNA000822,0.228728121452855,6.67214143152797e-06,4.56808120605011,382,MIR,MIR,hsa-miR-885-5p,hsa-miR-122-3p,0.0001784874700922
exRNA000097,APOA4,-0.161703243419192,0.0015635071608868,-3.18579727942505,382,MIR,PRT,hsa-miR-885-5p,APOA4,0.0208407785739341
exRNA000097,APOD,-0.17828109136589,0.0004795913875327,-3.52261426463059,382,MIR,PRT,hsa-miR-885-5p,APOD,0.0077495560323661
exRNA000097,CP,-0.173336835919148,0.0006899341700622,-3.42185119068193,382,MIR,PRT,hsa-miR-885-5p,CP,0.0105535384906754
exRNA000097,HBB,-0.226074143034914,8.57806738090529e-06,-4.51220422682904,382,MIR,PRT,hsa-miR-885-5p,HBB,0.0002250652255193
exRNA000097,PZP,-0.165761268051128,0.0011823657963673,-3.2679768744886,382,MIR,PRT,hsa-miR-885-5p,PZP,0.016558826171079
exRNA000097,SERPINA3,-0.19491453910396,0.000131408727155,-3.86367618159312,382,MIR,PRT,hsa-miR-885-5p,SERPINA3,0.0025858564784233
exRNA000097,SERPINA6,-0.153542013166991,0.002690602503108,-3.02102082198818,382,MIR,PRT,hsa-miR-885-5p,SERPINA6,0.0325903965165201
exRNA000097,TF,-0.15734799584793,0.0020954673617426,-3.09778308890458,382,MIR,PRT,hsa-miR-885-5p,TF,0.0265989101743592
exRNA000097,YWHAQ,-0.218189909667136,3.12462589522412e-05,-4.21843660497566,360,MIR,PRT,hsa-miR-885-5p,YWHAQ,0.0007299176387032
exRNA000097,MP0128,0.24451884662855,1.4051530299395e-06,4.9028169883778,382,MIR,MTB,hsa-miR-885-5p,Oxoglutaric acid,4.35616199668829e-05
exRNA000110,exRNA000173,0.22187225892885,1.26910139091039e-05,4.42395349757048,382,MIR,MIR,hsa-miR-92b-3p,hsa-miR-139-5p,0.0003210079988773
exRNA000110,exRNA000211,0.260708240976521,2.53888033495844e-07,5.25031585386601,382,MIR,MIR,hsa-miR-92b-3p,hsa-miR-4732-3p,9.04184070210658e-06
exRNA000110,exRNA000251,0.158498089758959,0.0019408959000322,3.12100682390753,382,MIR,MIR,hsa-miR-92b-3p,hsa-miR-6511a-3p,0.0249820414627205
exRNA000110,exRNA000760,0.145211045433094,0.0045624202100016,2.85347017211251,382,MIR,MIR,hsa-miR-92b-3p,hsa-miR-205-5p,0.0490914723244849
exRNA000110,CD163,-0.196824224846937,0.0001148364688167,-3.89788245836428,381,MIR,PRT,hsa-miR-92b-3p,CD163,0.0022967293763342
exRNA000110,HBB,-0.151113672503536,0.0031468276445687,-2.9721161986978,382,MIR,PRT,hsa-miR-92b-3p,HBB,0.0369102418017425
exRNA000110,PRG4,-0.166200322063324,0.0011467198682269,-3.27687836410896,382,MIR,PRT,hsa-miR-92b-3p,PRG4,0.0161330256421534
exRNA000110,MP0080,-0.148855177919352,0.0036330445664016,-2.92668156757293,382,MIR,MTB,hsa-miR-92b-3p,Isocitric acid,0.0410507517429903
exRNA000130,exRNA000161,0.240097417725544,2.19735874242298e-06,4.80868719754979,382,MIR,MIR,hsa-miR-215-5p,hsa-miR-145-3p,6.53299231742146e-05
exRNA000130,exRNA000165,0.238389903345571,2.60553664149186e-06,4.77242057940249,382,MIR,MIR,hsa-miR-215-5p,hsa-miR-378a-3p,7.61971798683137e-05
exRNA000130,exRNA000173,0.314112538068094,3.79565629498982e-10,6.43262834977662,382,MIR,MIR,hsa-miR-215-5p,hsa-miR-139-5p,2.03076357533787e-08
exRNA000130,exRNA000183,0.22159906736735,1.30149799329899e-05,4.41822479052342,382,MIR,MIR,hsa-miR-215-5p,hsa-miR-193b-5p,0.0003288442154994
exRNA000130,exRNA000226,0.241528500004671,1.90308660505472e-06,4.83911902255559,382,MIR,MIR,hsa-miR-215-5p,hsa-miR-144-3p,5.74226494096892e-05
exRNA000130,exRNA000565,-0.184344140053363,0.0003030261846166,-3.64655525429645,382,MIR,MIR,hsa-miR-215-5p,hsa-miR-655-3p,0.0053006364750415
exRNA000130,exRNA000760,0.248245012135027,9.5759629862451e-07,4.98239726268022,382,MIR,MIR,hsa-miR-215-5p,hsa-miR-205-5p,3.05431127116224e-05
exRNA000130,CP,-0.161453605400447,0.0015902851574633,-3.18074729361998,382,MIR,PRT,hsa-miR-215-5p,CP,0.0211370471415566
exRNA000130,HBB,-0.273514662151238,6.03125590170447e-08,-5.52854833200356,382,MIR,PRT,hsa-miR-215-5p,HBB,2.35767276157538e-06
exRNA000130,ORM1,-0.147157488015773,0.0040422743682254,-2.89255964698168,382,MIR,PRT,hsa-miR-215-5p,ORM1,0.0443790122128583
exRNA000130,SERPINA3,-0.204079122101863,6.13957149428863e-05,-4.05305050775872,382,MIR,PRT,hsa-miR-215-5p,SERPINA3,0.0013270372263747
exRNA000130,MP0086,-0.148981639542303,0.0036041170808159,-2.92922437853215,382,MIR,MTB,hsa-miR-215-5p,L-Aspartic acid,0.0407942185725561
exRNA000161,exRNA000173,0.301678292786781,1.9512003420931503e-09,6.15191546776037,382,MIR,MIR,hsa-miR-145-3p,hsa-miR-139-5p,9.47842509276214e-08
exRNA000161,exRNA000760,0.145078332179686,0.0045999930178736,2.85080619351946,382,MIR,MIR,hsa-miR-145-3p,hsa-miR-205-5p,0.0494728290296555
exRNA000161,HBB,-0.165752548214652,0.0011830839593741,-3.26780010662408,382,MIR,PRT,hsa-miR-145-3p,HBB,0.0165588966465749
exRNA000165,exRNA000173,0.1971595043815,0.0001094062213858,3.90996593419856,382,MIR,MIR,hsa-miR-378a-3p,hsa-miR-139-5p,0.0021994913078615
exRNA000165,exRNA000183,0.181023228553524,0.0003903695072806,3.57861678353411,382,MIR,MIR,hsa-miR-378a-3p,hsa-miR-193b-5p,0.0065306850726712
exRNA000165,HBB,-0.181304255542916,0.0003821565117875,-3.58436103148558,382,MIR,PRT,hsa-miR-378a-3p,HBB,0.0064023623403373
exRNA000173,exRNA000183,0.182167644142389,0.0003579192526416,3.60201455419843,382,MIR,MIR,hsa-miR-139-5p,hsa-miR-193b-5p,0.0060574963894594
exRNA000173,exRNA000348,0.236764297165557,3.06077854619151e-06,4.73793725372189,382,MIR,MIR,hsa-miR-139-5p,hsa-miR-10a-3p,8.77423183241566e-05
exRNA000173,exRNA000760,0.200203630052586,8.50568106474813e-05,3.9728362539092,382,MIR,MIR,hsa-miR-139-5p,hsa-miR-205-5p,0.0017697304150846
exRNA000173,HBB,-0.31417725815124,3.7626910034655803e-10,-6.43409887177744,382,MIR,PRT,hsa-miR-139-5p,HBB,2.01777563742427e-08
exRNA000183,exRNA000408,0.27620308703782,4.41770874718808e-08,5.58735376242149,382,MIR,MIR,hsa-miR-193b-5p,hsa-miR-885-3p,1.77166143540082e-06
exRNA000183,exRNA000822,0.249693506392644,8.23611548795231e-07,5.01339633126182,382,MIR,MIR,hsa-miR-193b-5p,hsa-miR-122-3p,2.67098605628844e-05
exRNA000183,MP0080,0.144986605835557,0.0046261247919344,2.84896504488879,382,MIR,MTB,hsa-miR-193b-5p,Isocitric acid,0.0497078286296701
exRNA000183,MP0086,-0.145508992563825,0.0044790742447913,-2.8594514953872,382,MIR,MTB,hsa-miR-193b-5p,L-Aspartic acid,0.0482902683655922
exRNA000183,MP0128,0.147659194234236,0.0039171999594734,2.90264072036519,382,MIR,MTB,hsa-miR-193b-5p,Oxoglutaric acid,0.0434100417976472
exRNA000211,exRNA000226,0.284175614458423,1.72029396533766e-08,5.76258379615537,382,MIR,MIR,hsa-miR-4732-3p,hsa-miR-144-3p,7.35639518879199e-07
exRNA000211,exRNA000344,-0.205773187712593,5.31389940011975e-05,-4.08817616642064,382,MIR,MIR,hsa-miR-4732-3p,hsa-miR-181d-5p,0.0011717829446417
exRNA000211,exRNA000565,-0.176927206847438,0.0005303148656384,-3.49499530692829,382,MIR,MIR,hsa-miR-4732-3p,hsa-miR-655-3p,0.0084284128542954
exRNA000211,YWHAH,-0.155635115066614,0.0031524564629851,-2.9727414814918,360,MIR,PRT,hsa-miR-4732-3p,YWHAH,0.036951054553516
exRNA000226,exRNA000250,-0.226897814870283,7.93710469633827e-06,-4.52953444372248,382,MIR,MIR,hsa-miR-144-3p,hsa-miR-664b-5p,0.0002101477434994
exRNA000226,exRNA000344,-0.274386653220885,5.45395969084202e-08,-5.54760644441733,382,MIR,MIR,hsa-miR-144-3p,hsa-miR-181d-5p,2.15010091717066e-06
exRNA000226,exRNA000561,-0.257498604251666,3.59757392899905e-07,-5.18105719043095,382,MIR,MIR,hsa-miR-144-3p,hsa-miR-6721-5p,1.23940158206762e-05
exRNA000226,exRNA000565,-0.276458060652416,4.28842408078621e-08,-5.5929382849834,382,MIR,MIR,hsa-miR-144-3p,hsa-miR-655-3p,1.7257748207254e-06
exRNA000226,A1BG,-0.151361683830467,0.0030972052245519,-2.97710838505453,382,MIR,PRT,hsa-miR-144-3p,A1BG,0.036445038924986
exRNA000226,AHSG,-0.186684765328922,0.0002528184441366,-3.69451675907641,382,MIR,PRT,hsa-miR-144-3p,AHSG,0.0045436875176888
exRNA000226,APOA4,-0.196141605232691,0.0001189147485666,-3.88896962525123,382,MIR,PRT,hsa-miR-144-3p,APOA4,0.0023579850228164
exRNA000226,ORM1,-0.17229926351288,0.0007437430948409,-3.40073979978271,382,MIR,PRT,hsa-miR-144-3p,ORM1,0.0112068232720361
exRNA000226,PGLYRP2,-0.152279855345173,0.0029196204144794,-2.99559515168432,382,MIR,PRT,hsa-miR-144-3p,PGLYRP2,0.0347659415508783
exRNA000226,SERPINA6,-0.151545269040302,0.0030609321497735,-2.9808041174043,382,MIR,PRT,hsa-miR-144-3p,SERPINA6,0.036188821037547
exRNA000226,YWHAH,-0.171892308666662,0.0010934132374921,-3.29226043190443,360,MIR,PRT,hsa-miR-144-3p,YWHAH,0.0155570192246122
exRNA000226,ZFYVE19,-0.15188039817098,0.0030733499546785,-2.97963731991462,380,MIR,PRT,hsa-miR-144-3p,ZFYVE19,0.0362802165468411
exRNA000226,MP0080,-0.170349235634715,0.0008555133031803,-3.36109426158245,382,MIR,MTB,hsa-miR-144-3p,Isocitric acid,0.0126933028114038
exRNA000226,MP0086,-0.196540280975931,0.0001151016812696,-3.89719158807944,382,MIR,MTB,hsa-miR-144-3p,L-Aspartic acid,0.0023000525293294
exRNA000226,MP0087,-0.150287904363207,0.0033172953444552,-2.95549855787486,382,MIR,MTB,hsa-miR-144-3p,L-Glutamate,0.0384436971754915
exRNA000226,MP0135,-0.153131661629804,0.0027632010386005,-3.01275279790496,382,MIR,MTB,hsa-miR-144-3p,Pyroglutamic acid,0.0333578818111544
exRNA000226,MS008,-0.191755735655742,0.0002378522973713,-3.71224835099733,365,MIR,MTB,hsa-miR-144-3p,Lactate,0.0043147893320024
exRNA000250,exRNA000344,0.240622998953413,2.08455533809117e-06,4.81985975171808,382,MIR,MIR,hsa-miR-664b-5p,hsa-miR-181d-5p,6.22952058564698e-05
exRNA000250,exRNA000561,0.240718733156257,2.06461387591079e-06,4.8218953077197,382,MIR,MIR,hsa-miR-664b-5p,hsa-miR-6721-5p,6.17787811838254e-05
exRNA000250,exRNA000565,0.243021585154842,1.63642459762271e-06,4.87090507651275,382,MIR,MIR,hsa-miR-664b-5p,hsa-miR-655-3p,5.01289962490756e-05
exRNA000250,ZFYVE19,0.158285643239912,0.0020238230382298,3.1084597181973,380,MIR,PRT,hsa-miR-664b-5p,ZFYVE19,0.0258915542411556
exRNA000250,MP0058,0.154385344161303,0.00254682444557,3.038017822388,382,MIR,MTB,hsa-miR-664b-5p,Gamma-Linolenic acid,0.0312234760433664
exRNA000344,exRNA000561,0.262831650106077,2.01089423581333e-07,5.29623799074137,382,MIR,MIR,hsa-miR-181d-5p,hsa-miR-6721-5p,7.31864641937077e-06
exRNA000344,exRNA000565,0.261064403871626,2.44186055925465e-07,5.258012718057,382,MIR,MIR,hsa-miR-181d-5p,hsa-miR-655-3p,8.73651805637797e-06
exRNA000344,APOA4,0.159166433569919,0.0018559339432803,3.1345086055847,382,MIR,PRT,hsa-miR-181d-5p,APOA4,0.0241969602262597
exRNA000344,APOD,0.150204837413076,0.003334898904822,2.95382728133846,382,MIR,PRT,hsa-miR-181d-5p,APOD,0.0385831353113945
exRNA000344,C8B,0.151071276562706,0.0031553821630651,2.97126287406987,382,MIR,PRT,hsa-miR-181d-5p,C8B,0.0369666870970594
exRNA000344,ORM1,0.209738163141061,3.77220802288868e-05,4.17053878727045,382,MIR,PRT,hsa-miR-181d-5p,ORM1,0.0008698179770752
exRNA000344,TF,0.185327636656352,0.0002808918629502,3.66670010025108,382,MIR,PRT,hsa-miR-181d-5p,TF,0.0049826654375126
exRNA000348,exRNA000760,0.155507152919783,0.0023664157229192,3.06063798095797,382,MIR,MIR,hsa-miR-10a-3p,hsa-miR-205-5p,0.0293840497787081
exRNA000348,HBB,-0.17088628519177,0.0008232756322692,-3.37200880370255,382,MIR,PRT,hsa-miR-10a-3p,HBB,0.0122541411418536
exRNA000348,PRB3,-0.174220136953847,0.0010650123548375,-3.30051010464856,352,MIR,PRT,hsa-miR-10a-3p,PRB3,0.0152087330681585
exRNA000348,MP0023,-0.160544744130154,0.0016913677094479,-3.16236701457087,382,MIR,MTB,hsa-miR-10a-3p,Alpha-Hydroxyisobutyric acid,0.0223290657351451
exRNA000408,exRNA000822,0.215411894869572,2.2840944376972e-05,4.28877220811055,382,MIR,MIR,hsa-miR-885-3p,hsa-miR-122-3p,0.0005478995128443
exRNA000408,GSTM2,0.171348633737517,0.0025924832200223,3.03739695013818,309,MIR,PRT,hsa-miR-885-3p,GSTM2,0.031716259414604
exRNA000408,MP0043,0.15399416088978,0.0026126231142801,3.03013283598267,382,MIR,MTB,hsa-miR-885-3p,D-Glucose,0.0318118032058651
exRNA000408,MP0080,0.170199739101176,0.0008646924336744,3.35805656948181,382,MIR,MTB,hsa-miR-885-3p,Isocitric acid,0.0128131195340906
exRNA000561,exRNA000565,0.321160949763575,1.4498335590965102e-10,6.59336867795261,382,MIR,MIR,hsa-miR-6721-5p,hsa-miR-655-3p,8.05386010579448e-09
exRNA000565,AHSG,0.171039702341591,0.0008142747165845,3.37512729244826,382,MIR,PRT,hsa-miR-655-3p,AHSG,0.0121554270517564
exRNA000565,APOA4,0.151314859753176,0.0031065190719869,2.97616582552216,382,MIR,PRT,hsa-miR-655-3p,APOA4,0.0365047433459199
exRNA000565,CD163,0.169398566727828,0.0009299498931479,3.33735795190606,381,MIR,PRT,hsa-miR-655-3p,CD163,0.0136064502324484
exRNA000760,C9,-0.160882364062524,0.0016531500749463,-3.16919387599795,382,MIR,PRT,hsa-miR-205-5p,C9,0.021884917183725
exRNA000760,HBB,-0.182090429681628,0.0003600270882494,-3.60043541639304,382,MIR,PRT,hsa-miR-205-5p,HBB,0.0060843005743463
exRNA000822,MP0043,0.166214022034281,0.001145623681222,3.2771561529218,382,MIR,MTB,hsa-miR-122-3p,D-Glucose,0.0161318264875535
A1BG,A2M,0.206217116174614,1.70735397412594e-05,4.34976606056613,430,PRT,PRT,A1BG,A2M,0.0004199656703305
A1BG,AHSG,0.288991308450888,1.11737233336686e-09,6.23056070242289,430,PRT,PRT,A1BG,AHSG,5.60375498504933e-08
A1BG,APOA4,0.166099733640959,0.0005600781101236,3.47655281289355,430,PRT,PRT,A1BG,APOA4,0.0087931127228342
A1BG,APOM,0.150722690230294,0.0017663734410722,3.14683040569256,430,PRT,PRT,A1BG,APOM,0.0231724244642357
A1BG,C1QB,0.14974666721824,0.0018934405423525,3.12598373410443,430,PRT,PRT,A1BG,C1QB,0.0245327593318769
A1BG,C4BPA,0.235505311954294,8.33319973613659e-07,5.00145035534959,430,PRT,PRT,A1BG,C4BPA,2.69870150450616e-05
A1BG,C8B,0.181439976852845,0.0001606169263904,3.80808544918496,430,PRT,PRT,A1BG,C8B,0.0030771658669854
A1BG,C9,0.174435619027196,0.0002878055368826,3.6563679178831,430,PRT,PRT,A1BG,C9,0.0050897521450231
A1BG,CFH,0.264287432033244,2.8464670466715e-08,5.65593373703887,430,PRT,PRT,A1BG,CFH,1.17816336584157e-06
A1BG,CLU,0.232698127239554,1.13312288424087e-06,4.93839916414501,430,PRT,PRT,A1BG,CLU,3.5700289514346e-05
A1BG,CP,0.247497750338124,2.14625199257822e-07,5.27232615242435,430,PRT,PRT,A1BG,CP,7.78687051057286e-06
A1BG,FBLN1,0.149951860527419,0.0018660520852805,3.13036563678117,430,PRT,PRT,A1BG,FBLN1,0.0242607667526391
A1BG,GSN,0.164081234890705,0.0006550441309104,3.43312830110407,430,PRT,PRT,A1BG,GSN,0.0100929825612082
A1BG,HBB,0.178881273902421,0.0001992634090576,3.75259474214047,430,PRT,PRT,A1BG,HBB,0.0037104220996942
A1BG,ITIH4,0.241044677284074,4.49289471363755e-07,5.12625884632662,430,PRT,PRT,A1BG,ITIH4,1.51855917395435e-05
A1BG,ORM1,0.186247498385328,0.0001062687801796,3.91256372951259,430,PRT,PRT,A1BG,ORM1,0.0021419801004956
A1BG,PON1,0.189371843289699,8.07970442094063e-05,3.98061831822881,430,PRT,PRT,A1BG,PON1,0.0016917108805612
A1BG,PPP1R9B,0.181073619898374,0.0007273378773869,3.40989753147689,347,PRT,PRT,A1BG,PPP1R9B,0.0110388838190354
A1BG,PZP,0.229915605883996,1.53082134236677e-06,4.87603071847811,430,PRT,PRT,A1BG,PZP,4.71428004903932e-05
A1BG,SERPINA3,0.234288518641891,9.5250746787027e-07,4.9741042340725,430,PRT,PRT,A1BG,SERPINA3,3.04225906519225e-05
A1BG,SERPINA6,0.173797095547113,0.0003031929944353,3.64256608726694,430,PRT,PRT,A1BG,SERPINA6,0.0053006364750415
A1BG,SERPINA7,0.20559969946811,1.81163987863405e-05,4.33616709665184,430,PRT,PRT,A1BG,SERPINA7,0.0004432695256257
A1BG,SLC35B2,0.146445437605636,0.0025334336584866,3.03755782944391,425,PRT,PRT,A1BG,SLC35B2,0.031092140354154
A1BG,YWHAH,0.150043465308769,0.0025289279521565,3.03902159528228,405,PRT,PRT,A1BG,YWHAH,0.031092140354154
A1BG,YWHAQ,0.15199663692961,0.0021880327879107,3.08334848732927,406,PRT,PRT,A1BG,YWHAQ,0.0274035174408237
A1BG,ZFYVE19,0.164319103053017,0.0006623345884233,3.43016281891933,428,PRT,PRT,A1BG,ZFYVE19,0.0101695311063013
A2M,AHSG,0.266152459284018,2.25419528819518e-08,5.69887800247084,430,PRT,PRT,A2M,AHSG,9.46517442891358e-07
A2M,AMPD3,0.227620057974073,1.5727828207344e-05,4.37942009170361,355,PRT,PRT,A2M,AMPD3,0.0003922665638824
A2M,APOA2,0.224431182288112,2.73947992098567e-06,4.75346867692871,430,PRT,PRT,A2M,APOA2,7.9513404706609e-05
A2M,APOC1,0.333399181000834,1.4328210157587698e-12,7.29888153266511,430,PRT,PRT,A2M,APOC1,9.587926220725809e-11
A2M,APOD,0.236137719524066,7.77165700958432e-07,5.01567285894566,430,PRT,PRT,A2M,APOD,2.53096599947473e-05
A2M,APOF,0.144303021320838,0.0027687525053415,3.00988361032918,430,PRT,PRT,A2M,APOF,0.0333976276228735
A2M,APOM,0.25562715322757,8.21513859626137e-08,5.45740484878137,430,PRT,PRT,A2M,APOM,3.17396868893825e-06
A2M,C3,0.148581169713422,0.0020561091204425,3.10110235713487,430,PRT,PRT,A2M,C3,0.0261891682812267
A2M,CAMP,0.1441424058754,0.003524501995621,2.93503975350215,410,PRT,PRT,A2M,CAMP,0.0401062927051544
A2M,CLU,0.154052663545429,0.0013893737922558,3.21802588873845,430,PRT,PRT,A2M,CLU,0.0188662336001056
A2M,CP,0.174242828074683,0.0002923729150458,3.65220019705504,430,PRT,PRT,A2M,CP,0.0051392120267703
A2M,GPX3,0.17059097322477,0.0003927469230545,3.57333622582843,430,PRT,PRT,A2M,GPX3,0.0065561348334482
A2M,GSN,0.206532571093392,1.65629719150982e-05,4.35671623273574,430,PRT,PRT,A2M,GSN,0.0004087058532078
A2M,ITIH4,0.177173136688044,0.0002297363824853,3.71559415644579,430,PRT,PRT,A2M,ITIH4,0.0041909817614576
A2M,MNDA,0.179205377402256,0.0001973242500094,3.75520392026303,429,PRT,PRT,A2M,MNDA,0.0036802161327065
A2M,PGLYRP2,0.228184784386412,1.84233557864869e-06,4.83729927214444,430,PRT,PRT,A2M,PGLYRP2,5.5847300438933e-05
A2M,PON1,0.242162227640799,3.95917165457318e-07,5.15150255195565,430,PRT,PRT,A2M,PON1,1.34797603840453e-05
A2M,PZP,0.496260270192172,5.42827859150874e-28,11.7979793742041,430,PRT,PRT,A2M,PZP,7.78053264782919e-26
A2M,SERPINA6,0.225396530829211,2.47535690284675e-06,4.7750066947016,430,PRT,PRT,A2M,SERPINA6,7.29413544214488e-05
A2M,SERPINA7,0.252791884575671,1.15269650223607e-07,5.39271751507895,430,PRT,PRT,A2M,SERPINA7,4.33802476206184e-06
A2M,SHBG,0.176115328037266,0.0002593050939213,3.68401947845031,428,PRT,PRT,A2M,SHBG,0.0046458829327572
A2M,SYTL1,0.163904832687679,0.0020962965382892,3.09952246535853,352,PRT,PRT,A2M,SYTL1,0.0265989101743592
A2M,TF,0.172588695074176,0.0003344356797991,3.61645918494337,430,PRT,PRT,A2M,TF,0.0057184068372134
A2M,VTN,0.152935231310147,0.0015067347044185,3.19412258162953,430,PRT,PRT,A2M,VTN,0.0201999883583133
A2M,YWHAH,0.15317810733481,0.0020444692416734,3.10402101133046,405,PRT,PRT,A2M,YWHAH,0.0260838328525584
A2M,ZFYVE19,0.356282282989179,3.3971386249646604e-14,7.85153153488965,428,PRT,PRT,A2M,ZFYVE19,2.49625186302783e-12
A2M,MP0013,-0.184408258367807,0.0001246143775527,-3.87255899427623,430,PRT,MTB,A2M,3-Hydroxyisovaleric acid,0.0024604981690255
A2M,MP0078,-0.138386238745681,0.0041255715518423,-2.8840087470816,430,PRT,MTB,A2M,Indoleacetic acid,0.0450803630276613
A2M,MP0093,-0.162983944671983,0.00071272853478,-3.40954063246185,430,PRT,MTB,A2M,L-Leucine,0.0108521682476011
A2M,ML018,-0.163679701359502,0.0010329358231264,-3.30587957352376,401,PRT,MTB,A2M,NAGI,0.0148247349941322
A2M,MS018,-0.19422660888771,9.43233852053574e-05,-3.94506486582063,401,PRT,MTB,A2M,N-acetylated glycoproteins,0.0019245949072657
A2M,MS021,-0.156208418893977,0.0017498186785144,-3.15111339858248,401,PRT,MTB,A2M,L-Lysine,0.0229898479357888
A2M,MS022,-0.168211825138351,0.0007420398554588,-3.40004454144194,401,PRT,MTB,A2M,CH2CH2CO,0.0111884191193205
A2M,MS026,-0.200570713341906,5.46250274735142e-05,-4.07923638606604,401,PRT,MTB,A2M,L-Valine,0.0012001489099472
A2M,MS027,-0.191801866057052,0.0001156965344253,-3.89392093733715,401,PRT,MTB,A2M,L-Isoleucine,0.0023079669496188
